"date","TMAX_value","TMAX_units","TMIN_value","TMIN_units","PRCP_value","PRCP_units","SNOW_value","SNOW_units"
2012-04-04,233,"celcius_tenths",78,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-05,261,"celcius_tenths",78,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-06,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-07,211,"celcius_tenths",56,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-08,222,"celcius_tenths",33,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-09,222,"celcius_tenths",50,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-10,206,"celcius_tenths",56,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-11,200,"celcius_tenths",44,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-12,133,"celcius_tenths",50,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-13,161,"celcius_tenths",50,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-14,211,"celcius_tenths",39,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-15,256,"celcius_tenths",94,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-16,300,"celcius_tenths",161,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-17,317,"celcius_tenths",183,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-18,256,"celcius_tenths",139,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-19,150,"celcius_tenths",89,"celcius_tenths",20,"mm_tenths",NA,NA
2012-04-20,228,"celcius_tenths",89,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-21,244,"celcius_tenths",128,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-22,283,"celcius_tenths",100,"celcius_tenths",46,"mm_tenths",NA,NA
2012-04-23,100,"celcius_tenths",50,"celcius_tenths",340,"mm_tenths",NA,NA
2012-04-24,94,"celcius_tenths",50,"celcius_tenths",15,"mm_tenths",NA,NA
2012-04-25,172,"celcius_tenths",39,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-26,217,"celcius_tenths",89,"celcius_tenths",0,"mm_tenths",NA,NA
2012-04-27,194,"celcius_tenths",94,"celcius_tenths",5,"mm_tenths",NA,NA
2012-04-28,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-29,139,"celcius_tenths",61,"celcius_tenths",63,"mm_tenths",NA,NA
2012-04-30,228,"celcius_tenths",78,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-01,200,"celcius_tenths",106,"celcius_tenths",46,"mm_tenths",NA,NA
2012-05-02,294,"celcius_tenths",167,"celcius_tenths",3,"mm_tenths",NA,NA
2012-05-03,239,"celcius_tenths",128,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-04,283,"celcius_tenths",133,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-05,289,"celcius_tenths",167,"celcius_tenths",3,"mm_tenths",NA,NA
2012-05-06,283,"celcius_tenths",156,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-07,228,"celcius_tenths",122,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-08,228,"celcius_tenths",144,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-09,228,"celcius_tenths",167,"celcius_tenths",117,"mm_tenths",NA,NA
2012-05-10,239,"celcius_tenths",122,"celcius_tenths",102,"mm_tenths",NA,NA
2012-05-11,200,"celcius_tenths",94,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-12,233,"celcius_tenths",94,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-13,278,"celcius_tenths",89,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-14,272,"celcius_tenths",156,"celcius_tenths",25,"mm_tenths",NA,NA
2012-05-15,228,"celcius_tenths",161,"celcius_tenths",236,"mm_tenths",NA,NA
2012-05-16,272,"celcius_tenths",167,"celcius_tenths",25,"mm_tenths",NA,NA
2012-05-17,289,"celcius_tenths",167,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-18,250,"celcius_tenths",100,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-19,267,"celcius_tenths",94,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-20,300,"celcius_tenths",122,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-21,294,"celcius_tenths",106,"celcius_tenths",46,"mm_tenths",NA,NA
2012-05-22,244,"celcius_tenths",178,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-23,267,"celcius_tenths",183,"celcius_tenths",13,"mm_tenths",NA,NA
2012-05-24,272,"celcius_tenths",183,"celcius_tenths",8,"mm_tenths",NA,NA
2012-05-25,289,"celcius_tenths",206,"celcius_tenths",5,"mm_tenths",NA,NA
2012-05-26,322,"celcius_tenths",178,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-27,322,"celcius_tenths",200,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-28,328,"celcius_tenths",206,"celcius_tenths",30,"mm_tenths",NA,NA
2012-05-29,339,"celcius_tenths",233,"celcius_tenths",0,"mm_tenths",NA,NA
2012-05-30,328,"celcius_tenths",194,"celcius_tenths",117,"mm_tenths",NA,NA
2012-05-31,294,"celcius_tenths",194,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-01,300,"celcius_tenths",189,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-02,272,"celcius_tenths",106,"celcius_tenths",419,"mm_tenths",NA,NA
2012-06-03,239,"celcius_tenths",128,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-04,272,"celcius_tenths",150,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-05,239,"celcius_tenths",144,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-06,217,"celcius_tenths",117,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-07,244,"celcius_tenths",133,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-08,278,"celcius_tenths",139,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-09,306,"celcius_tenths",150,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-10,333,"celcius_tenths",172,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-11,344,"celcius_tenths",200,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-12,322,"celcius_tenths",200,"celcius_tenths",28,"mm_tenths",NA,NA
2012-06-13,256,"celcius_tenths",206,"celcius_tenths",36,"mm_tenths",NA,NA
2012-06-14,278,"celcius_tenths",189,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-15,283,"celcius_tenths",161,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-16,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-17,283,"celcius_tenths",133,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-18,256,"celcius_tenths",161,"celcius_tenths",41,"mm_tenths",NA,NA
2012-06-19,217,"celcius_tenths",167,"celcius_tenths",15,"mm_tenths",NA,NA
2012-06-20,328,"celcius_tenths",211,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-21,367,"celcius_tenths",233,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-22,372,"celcius_tenths",267,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-23,383,"celcius_tenths",200,"celcius_tenths",20,"mm_tenths",NA,NA
2012-06-24,344,"celcius_tenths",189,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-25,356,"celcius_tenths",194,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-26,306,"celcius_tenths",161,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-27,278,"celcius_tenths",178,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-28,317,"celcius_tenths",183,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-29,344,"celcius_tenths",250,"celcius_tenths",0,"mm_tenths",NA,NA
2012-06-30,394,"celcius_tenths",211,"celcius_tenths",165,"mm_tenths",NA,NA
2012-07-01,350,"celcius_tenths",239,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-02,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-03,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-04,344,"celcius_tenths",222,"celcius_tenths",30,"mm_tenths",NA,NA
2012-07-05,367,"celcius_tenths",239,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-06,372,"celcius_tenths",233,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-07,378,"celcius_tenths",272,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-08,400,"celcius_tenths",283,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-09,400,"celcius_tenths",222,"celcius_tenths",102,"mm_tenths",NA,NA
2012-07-10,306,"celcius_tenths",222,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-11,333,"celcius_tenths",206,"celcius_tenths",127,"mm_tenths",NA,NA
2012-07-12,317,"celcius_tenths",194,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-13,317,"celcius_tenths",217,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-14,322,"celcius_tenths",200,"celcius_tenths",18,"mm_tenths",NA,NA
2012-07-15,311,"celcius_tenths",200,"celcius_tenths",25,"mm_tenths",NA,NA
2012-07-16,350,"celcius_tenths",233,"celcius_tenths",13,"mm_tenths",NA,NA
2012-07-17,350,"celcius_tenths",233,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-18,378,"celcius_tenths",261,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-19,394,"celcius_tenths",233,"celcius_tenths",127,"mm_tenths",NA,NA
2012-07-20,350,"celcius_tenths",228,"celcius_tenths",287,"mm_tenths",NA,NA
2012-07-21,267,"celcius_tenths",183,"celcius_tenths",89,"mm_tenths",NA,NA
2012-07-22,211,"celcius_tenths",189,"celcius_tenths",46,"mm_tenths",NA,NA
2012-07-23,289,"celcius_tenths",211,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-24,311,"celcius_tenths",233,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-25,322,"celcius_tenths",206,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-26,317,"celcius_tenths",217,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-27,367,"celcius_tenths",233,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-28,333,"celcius_tenths",228,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-29,344,"celcius_tenths",217,"celcius_tenths",8,"mm_tenths",NA,NA
2012-07-30,322,"celcius_tenths",211,"celcius_tenths",0,"mm_tenths",NA,NA
2012-07-31,322,"celcius_tenths",222,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-01,317,"celcius_tenths",222,"celcius_tenths",20,"mm_tenths",NA,NA
2012-08-02,333,"celcius_tenths",217,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-03,344,"celcius_tenths",228,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-04,344,"celcius_tenths",244,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-05,361,"celcius_tenths",261,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-06,361,"celcius_tenths",239,"celcius_tenths",15,"mm_tenths",NA,NA
2012-08-07,333,"celcius_tenths",244,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-08,317,"celcius_tenths",228,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-09,328,"celcius_tenths",228,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-10,350,"celcius_tenths",217,"celcius_tenths",28,"mm_tenths",NA,NA
2012-08-11,306,"celcius_tenths",206,"celcius_tenths",206,"mm_tenths",NA,NA
2012-08-12,322,"celcius_tenths",206,"celcius_tenths",13,"mm_tenths",NA,NA
2012-08-13,306,"celcius_tenths",194,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-14,328,"celcius_tenths",217,"celcius_tenths",38,"mm_tenths",NA,NA
2012-08-15,322,"celcius_tenths",217,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-16,300,"celcius_tenths",194,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-17,322,"celcius_tenths",206,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-18,339,"celcius_tenths",189,"celcius_tenths",48,"mm_tenths",NA,NA
2012-08-19,300,"celcius_tenths",189,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-20,244,"celcius_tenths",189,"celcius_tenths",41,"mm_tenths",NA,NA
2012-08-21,283,"celcius_tenths",167,"celcius_tenths",46,"mm_tenths",NA,NA
2012-08-22,294,"celcius_tenths",178,"celcius_tenths",43,"mm_tenths",NA,NA
2012-08-23,300,"celcius_tenths",189,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-24,306,"celcius_tenths",189,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-25,267,"celcius_tenths",206,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-26,267,"celcius_tenths",211,"celcius_tenths",13,"mm_tenths",NA,NA
2012-08-27,283,"celcius_tenths",206,"celcius_tenths",91,"mm_tenths",NA,NA
2012-08-28,322,"celcius_tenths",217,"celcius_tenths",10,"mm_tenths",NA,NA
2012-08-29,339,"celcius_tenths",189,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-30,306,"celcius_tenths",183,"celcius_tenths",0,"mm_tenths",NA,NA
2012-08-31,328,"celcius_tenths",211,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-01,356,"celcius_tenths",228,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-02,339,"celcius_tenths",228,"celcius_tenths",25,"mm_tenths",NA,NA
2012-09-03,289,"celcius_tenths",222,"celcius_tenths",267,"mm_tenths",NA,NA
2012-09-04,306,"celcius_tenths",228,"celcius_tenths",3,"mm_tenths",NA,NA
2012-09-05,328,"celcius_tenths",244,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-06,328,"celcius_tenths",239,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-07,289,"celcius_tenths",200,"celcius_tenths",43,"mm_tenths",NA,NA
2012-09-08,328,"celcius_tenths",228,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-09,328,"celcius_tenths",150,"celcius_tenths",208,"mm_tenths",NA,NA
2012-09-10,272,"celcius_tenths",156,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-11,244,"celcius_tenths",106,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-12,261,"celcius_tenths",122,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-13,278,"celcius_tenths",128,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-14,278,"celcius_tenths",139,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-15,283,"celcius_tenths",172,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-16,256,"celcius_tenths",128,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-17,244,"celcius_tenths",117,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-18,233,"celcius_tenths",133,"celcius_tenths",66,"mm_tenths",NA,NA
2012-09-19,267,"celcius_tenths",156,"celcius_tenths",191,"mm_tenths",NA,NA
2012-09-20,222,"celcius_tenths",94,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-21,250,"celcius_tenths",111,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-22,294,"celcius_tenths",144,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-23,300,"celcius_tenths",128,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-24,294,"celcius_tenths",106,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-25,206,"celcius_tenths",89,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-26,244,"celcius_tenths",111,"celcius_tenths",3,"mm_tenths",NA,NA
2012-09-27,294,"celcius_tenths",111,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-28,289,"celcius_tenths",178,"celcius_tenths",147,"mm_tenths",NA,NA
2012-09-29,311,"celcius_tenths",139,"celcius_tenths",0,"mm_tenths",NA,NA
2012-09-30,222,"celcius_tenths",89,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-01,261,"celcius_tenths",100,"celcius_tenths",15,"mm_tenths",NA,NA
2012-10-02,261,"celcius_tenths",100,"celcius_tenths",20,"mm_tenths",NA,NA
2012-10-03,217,"celcius_tenths",183,"celcius_tenths",97,"mm_tenths",NA,NA
2012-10-04,283,"celcius_tenths",211,"celcius_tenths",5,"mm_tenths",NA,NA
2012-10-05,267,"celcius_tenths",133,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-06,294,"celcius_tenths",89,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-07,278,"celcius_tenths",89,"celcius_tenths",5,"mm_tenths",NA,NA
2012-10-08,117,"celcius_tenths",56,"celcius_tenths",36,"mm_tenths",NA,NA
2012-10-09,122,"celcius_tenths",72,"celcius_tenths",30,"mm_tenths",NA,NA
2012-10-10,167,"celcius_tenths",89,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-11,211,"celcius_tenths",83,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-12,172,"celcius_tenths",50,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-13,189,"celcius_tenths",22,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-14,183,"celcius_tenths",11,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-15,239,"celcius_tenths",117,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-16,217,"celcius_tenths",94,"celcius_tenths",20,"mm_tenths",NA,NA
2012-10-17,183,"celcius_tenths",56,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-18,211,"celcius_tenths",61,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-19,228,"celcius_tenths",94,"celcius_tenths",3,"mm_tenths",NA,NA
2012-10-20,211,"celcius_tenths",94,"celcius_tenths",79,"mm_tenths",NA,NA
2012-10-21,244,"celcius_tenths",67,"celcius_tenths",3,"mm_tenths",NA,NA
2012-10-22,189,"celcius_tenths",56,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-23,228,"celcius_tenths",67,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-24,267,"celcius_tenths",106,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-25,283,"celcius_tenths",144,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-26,211,"celcius_tenths",161,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-27,211,"celcius_tenths",133,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-28,211,"celcius_tenths",150,"celcius_tenths",0,"mm_tenths",NA,NA
2012-10-29,156,"celcius_tenths",100,"celcius_tenths",632,"mm_tenths",NA,NA
2012-10-30,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-31,NA,NA,NA,NA,772,"mm_tenths",NA,NA
2012-11-01,122,"celcius_tenths",50,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-02,111,"celcius_tenths",44,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-03,117,"celcius_tenths",61,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-04,100,"celcius_tenths",17,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-05,111,"celcius_tenths",39,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-06,100,"celcius_tenths",-17,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-07,89,"celcius_tenths",22,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-08,72,"celcius_tenths",39,"celcius_tenths",18,"mm_tenths",NA,NA
2012-11-09,133,"celcius_tenths",39,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-10,144,"celcius_tenths",11,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-11,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-12,222,"celcius_tenths",33,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-13,222,"celcius_tenths",61,"celcius_tenths",97,"mm_tenths",NA,NA
2012-11-14,100,"celcius_tenths",-6,"celcius_tenths",28,"mm_tenths",NA,NA
2012-11-15,94,"celcius_tenths",6,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-16,100,"celcius_tenths",39,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-17,122,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",0,"mm"
2012-11-18,128,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-19,117,"celcius_tenths",44,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-20,133,"celcius_tenths",56,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-21,133,"celcius_tenths",22,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-22,150,"celcius_tenths",33,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-23,150,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-24,167,"celcius_tenths",33,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-25,61,"celcius_tenths",6,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-26,56,"celcius_tenths",-28,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-27,128,"celcius_tenths",17,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-28,61,"celcius_tenths",17,"celcius_tenths",15,"mm_tenths",NA,NA
2012-11-29,89,"celcius_tenths",-28,"celcius_tenths",0,"mm_tenths",NA,NA
2012-11-30,94,"celcius_tenths",-28,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-01,122,"celcius_tenths",0,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-02,122,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-03,150,"celcius_tenths",17,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-04,211,"celcius_tenths",78,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-05,222,"celcius_tenths",117,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-06,150,"celcius_tenths",-6,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-07,67,"celcius_tenths",0,"celcius_tenths",8,"mm_tenths",NA,NA
2012-12-08,100,"celcius_tenths",50,"celcius_tenths",3,"mm_tenths",NA,NA
2012-12-09,122,"celcius_tenths",50,"celcius_tenths",51,"mm_tenths",NA,NA
2012-12-10,117,"celcius_tenths",89,"celcius_tenths",10,"mm_tenths",NA,NA
2012-12-11,172,"celcius_tenths",72,"celcius_tenths",13,"mm_tenths",NA,NA
2012-12-12,111,"celcius_tenths",22,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-13,78,"celcius_tenths",11,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-14,89,"celcius_tenths",-33,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-15,117,"celcius_tenths",-44,"celcius_tenths",0,"mm_tenths",0,"mm"
2012-12-16,117,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-17,122,"celcius_tenths",72,"celcius_tenths",30,"mm_tenths",NA,NA
2012-12-18,128,"celcius_tenths",72,"celcius_tenths",13,"mm_tenths",NA,NA
2012-12-19,156,"celcius_tenths",6,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-20,100,"celcius_tenths",11,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-21,89,"celcius_tenths",22,"celcius_tenths",218,"mm_tenths",NA,NA
2012-12-22,56,"celcius_tenths",39,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-23,67,"celcius_tenths",-33,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-24,78,"celcius_tenths",-28,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-25,50,"celcius_tenths",-11,"celcius_tenths",33,"mm_tenths",NA,NA
2012-12-26,100,"celcius_tenths",-6,"celcius_tenths",30,"mm_tenths",0,"mm"
2012-12-27,78,"celcius_tenths",0,"celcius_tenths",384,"mm_tenths",0,"mm"
2012-12-28,56,"celcius_tenths",-17,"celcius_tenths",0,"mm_tenths",NA,NA
2012-12-29,61,"celcius_tenths",11,"celcius_tenths",0,"mm_tenths",0,"mm"
2012-12-30,50,"celcius_tenths",6,"celcius_tenths",41,"mm_tenths",NA,NA
2012-12-31,50,"celcius_tenths",-22,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-01,67,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-02,72,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-03,33,"celcius_tenths",-39,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-04,39,"celcius_tenths",-39,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-05,72,"celcius_tenths",-50,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-06,72,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-07,106,"celcius_tenths",-6,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-08,83,"celcius_tenths",-28,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-09,117,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-10,111,"celcius_tenths",-6,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-11,133,"celcius_tenths",11,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-12,83,"celcius_tenths",44,"celcius_tenths",10,"mm_tenths",NA,NA
2013-01-13,128,"celcius_tenths",61,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-14,161,"celcius_tenths",72,"celcius_tenths",5,"mm_tenths",NA,NA
2013-01-15,161,"celcius_tenths",44,"celcius_tenths",112,"mm_tenths",NA,NA
2013-01-16,50,"celcius_tenths",17,"celcius_tenths",185,"mm_tenths",NA,NA
2013-01-17,72,"celcius_tenths",22,"celcius_tenths",23,"mm_tenths",NA,NA
2013-01-18,72,"celcius_tenths",11,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-19,33,"celcius_tenths",-22,"celcius_tenths",0,"mm_tenths",0,"mm"
2013-01-20,122,"celcius_tenths",17,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-21,156,"celcius_tenths",0,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-22,83,"celcius_tenths",-72,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-23,-39,"celcius_tenths",-94,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-24,-28,"celcius_tenths",-89,"celcius_tenths",10,"mm_tenths",23,"mm"
2013-01-25,-22,"celcius_tenths",-83,"celcius_tenths",0,"mm_tenths",0,"mm"
2013-01-26,-33,"celcius_tenths",-72,"celcius_tenths",5,"mm_tenths",13,"mm"
2013-01-27,6,"celcius_tenths",-78,"celcius_tenths",0,"mm_tenths",0,"mm"
2013-01-28,44,"celcius_tenths",-72,"celcius_tenths",43,"mm_tenths",0,"mm"
2013-01-29,83,"celcius_tenths",11,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-30,217,"celcius_tenths",56,"celcius_tenths",0,"mm_tenths",NA,NA
2013-01-31,222,"celcius_tenths",67,"celcius_tenths",267,"mm_tenths",0,"mm"
2013-02-01,89,"celcius_tenths",-22,"celcius_tenths",3,"mm_tenths",10,"mm"
2013-02-02,-11,"celcius_tenths",-83,"celcius_tenths",0,"mm_tenths",NA,NA
2013-02-03,0,"celcius_tenths",-56,"celcius_tenths",5,"mm_tenths",10,"mm"
2013-02-04,17,"celcius_tenths",-44,"celcius_tenths",0,"mm_tenths",0,"mm"
2013-02-05,22,"celcius_tenths",-28,"celcius_tenths",0,"mm_tenths",NA,NA
2013-02-06,56,"celcius_tenths",-28,"celcius_tenths",0,"mm_tenths",NA,NA
2013-02-07,89,"celcius_tenths",-28,"celcius_tenths",0,"mm_tenths",NA,NA
